party,mean_post,median_post,std_dev_post,int_l,int_r,n_muestra
mc,0.7535928658783162,0.7502120525180095,0.07047122745158539,0.6154692600732088,0.8917164716834236,22
pan_na,47.81858638417165,47.81422955669317,0.5116218716892486,46.81580751566072,48.82136525268258,23
pri_pvem,41.45461262496827,41.441401249292596,0.5183638921084845,40.43861939643564,42.4706058535009,23
prd,5.217074537856271,5.207660300017689,0.26079308046573907,4.705920100143422,5.728228975569119,23
otros,3.571345019098947,3.5686875483882052,0.12352749133761934,3.329231136077213,3.8134589021206806,23
pt,1.2334846061530633,1.2269303169372792,0.07034688454201865,1.0956047124507067,1.37136449985542,23
mc,0.7048968277518031,0.7016298106964068,0.048126603504170404,0.610568684883629,0.7992249706199771,23
pan_na,47.977786666014055,47.96572913599309,0.5186607770637013,46.9612115429692,48.99436178905891,24
pri_pvem,41.01512845223593,40.99458213471562,0.5034486908832265,40.028369018104804,42.00188788636705,24
prd,5.066579239855903,5.064390475698148,0.2575286525734074,4.561823080812024,5.571335398899782,24
otros,3.87915594242118,3.879370167403225,0.1783715400659088,3.529547723891999,4.2287641609503615,24
pt,1.1821508628566995,1.1778765498111612,0.06965129455761522,1.0456343255237737,1.3186674001896252,24
mc,0.8791988366162308,0.8601503278967214,0.1263381460693113,0.6315760703203807,1.1268216029120808,24
pan_na,48.70397688721783,48.709845658907746,0.5213832604334492,47.68206569676827,49.725888077667385,25
pri_pvem,40.141874136043,40.09720297327256,0.5124575866874957,39.137457266135506,41.146291005950495,25
prd,5.249957808674346,5.246143324109751,0.2575945873782227,4.74507241741303,5.754843199935663,25
otros,3.63727076010815,3.629001633865824,0.13408006302713743,3.374473836574961,3.9000676836413395,25
pt,1.3290479238995185,1.3224093397213441,0.08341856358271196,1.165547539277403,1.492548308521634,25
mc,0.9378724840571631,0.9271103286740391,0.10134298023436925,0.7392402427977993,1.1365047253165268,25
pan_na,47.97567940613497,47.98521547073372,0.5383381635711902,46.92053660553544,49.030822206734506,26
pri_pvem,40.912250279342956,40.91084620984105,0.5199481397996307,39.89315192533568,41.93134863335023,26
prd,5.294855480816082,5.277919909383588,0.2638016722862242,4.777804203135083,5.811906758497082,26
otros,3.607752531328972,3.5969674183180214,0.13611065350571547,3.3409756504577697,3.8745294122001743,26
pt,1.376247513804732,1.3748352070684335,0.08595371206955109,1.207778238148412,1.5447167894610523,26
mc,0.8332147885722825,0.8188345092910821,0.09897285225845581,0.6392279981457091,1.0272015789988558,26
pan_na,48.29607210190674,48.306691540075654,0.5324148677974538,47.25253896102373,49.339605242789744,27
pri_pvem,41.005791969469314,40.988162709895505,0.5315425910479296,39.96396849101537,42.047615447923256,27
prd,5.0320747552282254,5.0254601879492915,0.2426385602365019,4.556503177164681,5.50764633329177,27
otros,3.5318816470624808,3.524270588356883,0.11130422861357493,3.313725358979874,3.7500379351450874,27
pt,1.2635575703142947,1.2579698993814634,0.07912569298719488,1.1084712120593927,1.4186439285691967,27
mc,0.8706219560189459,0.8619966166210605,0.11279251474378843,0.6495486271211206,1.0916952849167711,27
pan_na,48.2169512039271,48.20150540296708,0.5146196167349331,47.20829675512663,49.22560565272757,28
pri_pvem,40.891360768612024,40.92537373757696,0.4712674458430352,39.96767657475968,41.81504496246437,28
prd,5.08585143913272,5.081745450625929,0.23169351151829634,4.631732156556859,5.539970721708581,28
otros,3.6929065032178863,3.6837291814431556,0.14109908367923346,3.4163522992065887,3.969460707229184,28
pt,1.20662411981212,1.2014589221998009,0.06645012476473483,1.0763818752732397,1.3368663643510001,28
mc,0.9063059652981509,0.8958476437513355,0.09833012033426179,0.7135789294429977,1.099033001153304,28
pan_na,49.20213660750421,49.22835730522387,0.4748711271965222,48.271389198199024,50.13288401680939,29
pri_pvem,40.29685047669898,40.304315711413395,0.48467933479316966,39.346878980504364,41.24682197289359,29
prd,4.888837201882912,4.884671600571189,0.22592783759585439,4.446018640195037,5.331655763570787,29
otros,3.534028980532496,3.5313689959855314,0.12332473326321951,3.2923125033365856,3.775745457728406,29
