party,mean_post,median_post,std_dev_post,int_l,int_r,n_muestra
pt,1.269945833715414,1.263669260482887,0.0826436318105395,1.1079643153667564,1.4319273520640714,25
mc,0.9166843302814969,0.9038631401142713,0.11021035433029679,0.7006720357941152,1.1326966247688786,25
pan_na,48.175523076066284,48.2025263697244,0.5484924007215883,47.10047797065197,49.250568181480595,26
pri_pvem,40.7508222222945,40.724340839101146,0.5687110183912572,39.63614862624764,41.865495818341365,26
prd,5.271561694775208,5.269577575876096,0.29753232640694854,4.688398335017589,5.854725054532827,26
otros,3.598002822081102,3.5919065373949843,0.14482953888377717,3.314136925868899,3.881868718293305,26
pt,1.3509501597585465,1.348066591724678,0.09524961673453183,1.1642609109588642,1.5376394085582288,26
mc,0.8531400250243577,0.8371823950239554,0.111556348918567,0.6344895811439664,1.071790468904749,26
pan_na,48.149753481547975,48.16119740173999,0.5750901480566446,47.022576791356954,49.276930171739,27
pri_pvem,41.21770943667806,41.21402636380024,0.5589758690611569,40.12211673331819,42.313302140037926,27
prd,5.077917667219453,5.055512571104273,0.27494025106187475,4.5390347751381785,5.616800559300728,27
otros,3.4781917457922757,3.4768172826002934,0.12937754204184157,3.2246117633902665,3.731771728194285,27
pt,1.2130593606266706,1.2090982061078746,0.07530281472411905,1.0654658437673974,1.3606528774859439,27
mc,0.8633683081355681,0.8491133257350495,0.12959508908888953,0.6093619335213446,1.1173746827497917,27
pan_na,48.186909655655406,48.1752291231189,0.5606181238718306,47.08809813286662,49.28572117844419,28
pri_pvem,40.992669041565286,40.972334550548375,0.5604647095148739,39.89415821091613,42.09117987221444,28
prd,5.0531024502607815,5.043879131372699,0.26515540942911636,4.533397847779714,5.572807052741849,28
otros,3.6795745622533724,3.6710422360777413,0.1597089493934936,3.366545021442125,3.99260410306462,28
pt,1.175042589099987,1.1741369397652157,0.06697006364517452,1.043781264355445,1.306303913844529,28
mc,0.9127017011651651,0.8940523264211966,0.11008915590267201,0.696926955595928,1.1284764467344024,28
pan_na,49.428157620752444,49.41395961433934,0.5340124161355813,48.3814932851267,50.474821956378186,29
pri_pvem,40.2083645480344,40.23308467252414,0.5096720154164674,39.209407397818126,41.20732169825068,29
prd,4.8065343393137105,4.817458991049574,0.24966489053072322,4.317191153873493,5.295877524753928,29
otros,3.525204554788562,3.527596430116399,0.1228885301563184,3.2843430356821783,3.766066073894946,29
pt,1.1850468505772622,1.1780606278783055,0.07029309144973847,1.0472723913357749,1.3228213098187496,29
mc,0.8466920865336163,0.8298557531323237,0.11734847886933183,0.6166890679497259,1.0766951051175067,29
pan_na,47.827354965295044,47.81854366638393,0.5453380389641596,46.75849240892529,48.896217521664795,3
pri_pvem,41.52224496778466,41.54696522656816,0.5312454676517935,40.48100385118714,42.56348608438218,3
prd,5.101815335048404,5.097890249648959,0.275347800204103,4.562133646648363,5.641497023448446,3
otros,3.5340962700943357,3.533176451956113,0.11247454223323426,3.3136461673171964,3.754546372871475,3
pt,1.1415500713048672,1.142345555685171,0.06794503207573564,1.0083778084364252,1.2747223341733092,3
mc,0.8729383904726922,0.8608390777554157,0.09640453194407513,0.6839855078623049,1.0618912730830794,3
pan_na,48.32181187472767,48.30725980880719,0.513624504190983,47.31510784651334,49.328515902942,30
pri_pvem,41.386208609088406,41.366734929581384,0.5153895573583595,40.376045076666024,42.39637214151079,30
prd,4.965490300229237,4.947616430382327,0.252170679460446,4.471235768486763,5.459744831971711,30
otros,3.5077622509712074,3.5045112659199114,0.1273547355946466,3.2581469692057,3.7573775327367147,30
pt,1.105764388616698,1.102631119702312,0.0669509433925586,0.974540539567283,1.2369882376661128,30
mc,0.7129625763667855,0.7125584666104956,0.049451143567561404,0.6160383349743651,0.8098868177592059,30
pan_na,48.36699057983619,48.382583828063446,0.5701207175293682,47.249553973478626,49.484427186193756,31
pri_pvem,40.77330700244182,40.74489781598714,0.566654675803095,39.662663837867754,41.88395016701588,31
prd,5.184242761628459,5.169448747321802,0.2937915178526167,4.60841138663733,5.760074136619588,31
otros,3.5186534137665837,3.5045206454226596,0.13336557164405177,3.257256893344242,3.7800499341889253,31
pt,1.2415885957292467,1.2424198496415522,0.06809619930125131,1.1081200450987942,1.3750571463596992,31
mc,0.9152176465977013,0.9053750238907192,0.12000966812043452,0.6799986970816496,1.150436596113753,31
pan_na,48.07064677004723,48.07880887366881,0.566865568458601,46.95959025586838,49.18170328422609,32
pri_pvem,41.25455859473894,41.25577611152124,0.5369864197075838,40.202065212112075,42.3070519773658,32
prd,4.984021510725489,4.966668476609692,0.251028882196462,4.492004901620423,5.476038119830554,32
otros,3.6481012409690137,3.646139367795716,0.129539189952009,3.394204428663076,3.9019980532749514,32
pt,1.2216973083858214,1.213798482126522,0.07893945448610447,1.0669759775930565,1.3764186391785862,32
mc,0.8209745751335077,0.8104986573708426,0.08617947205055494,0.65206280991442,0.9898863403525954,32
pan_na,48.194400373955695,48.22009419145854,0.5372079772033564,47.14147273863712,49.24732800927427,33
pri_pvem,40.70713454211324,40.68168827219885,0.5189189465479133,39.69005340687933,41.724215677347146,33
prd,5.1752696333478525,5.155046246739399,0.2812959159505825,4.623929638084711,5.726609628610994,33
otros,3.667016574429513,3.6629660808782467,0.1253854829080978,3.4212610279296416,3.9127721209293846,33
pt,1.264811034417271,1.2614828090258559,0.08383286024016055,1.1004986283465563,1.4291234404879856,33
mc,0.9913678417364297,0.9688707527148899,0.15508820130796874,0.687394967172811,1.2953407163000483,33
pan_na,47.83186365127891,47.82888744643362,0.569587085272595,46.715472964144624,48.94825433841319,34
pri_pvem,41.26700089906791,41.2808683367959,0.5447273896770027,40.199335215300984,42.334666582834835,34
prd,5.17160003395286,5.17581086249771,0.2743404336511937,4.6338927839965205,5.709307283909199,34
otros,3.509685551967101,3.4994529895209605,0.12943594347684498,3.255991102752485,3.763380001181717,34
pt,1.2520680160041304,1.2528598338474393,0.06894314833422142,1.1169394452690564,1.3871965867392044,34
mc,0.9677818477290892,0.9525148993980794,0.1255882066910208,0.7216289626146883,1.21393473284349,34
pan_na,47.972561793829826,47.955873173487795,0.5785456530455563,46.83861231386054,49.106511273799114,35
pri_pvem,41.04537743894895,41.037375116006004,0.5384957778434128,39.98992571437586,42.100829163522036,35
prd,4.98313788461198,4.96935818993574,0.2701214159080558,4.453699909432191,5.512575859791769,35
otros,3.8494806877988696,3.8450401715937206,0.18956901192481465,3.4779254244262328,4.2210359511715065,35
pt,1.273414630621001,1.2706656585062193,0.07712370966352826,1.1222521596804858,1.4245771015615163,35
mc,0.8760275641893807,0.8631299894037335,0.10595090847507029,0.6683637835782429,1.0836913448005183,35
pan_na,47.50890220257189,47.5236316365655,0.5416756422440056,46.44721794377364,48.57058646137014,36
pri_pvem,41.72503299239722,41.70704892794216,0.5314086068420996,40.6834721229867,42.766593861807735,36
prd,4.850983300905598,4.846250156004661,0.2835575723831662,4.295210459034592,5.4067561427766035,36
otros,3.590337578288009,3.589316204319157,0.1100965205434494,3.3745483980228483,3.8061267585531695,36
pt,1.189426363046295,1.1891817842031027,0.07023390915890954,1.0517679010948322,1.3270848249977576,36
mc,1.1353175627909888,1.086226113219894,0.2352558502080381,0.6742160963832342,1.5964190291987435,36
pan_na,48.340317812334646,48.33528301369232,0.5532016155253413,47.25604264590498,49.424592978764316,37
pri_pvem,40.7743934405869,40.76102063006459,0.548458086767465,39.69941559052267,41.84937129065113,37
prd,5.060357249025282,5.0475943968926416,0.2973152647638991,4.477619330088039,5.6430951679625245,37
